03.586323,03.628622,10,
05.573447,05.659996,10,
06.719033,06.760915,10,
11.801138,11.845330,10,
28.680879,28.732312,10,
42.276857,42.314335,10,
29.640355,29.687763,10,
32.197401,32.259806,10,
44.710244,44.755741,10,
46.741866,46.790146,10,
06.588992,06.679991,10,
42.824607,42.868364,10,
07.702304,07.747432,10,
49.174298,49.256147,10,
48.742413,48.781513,10,
53.852644,53.885270,10,
08.994945,09.038438,10,
43.080754,43.129048,10,
15.819417,15.851765,10,
32.146661,32.180191,10,
49.984097,50.035212,10,
56.180649,56.233218,10,
26.520722,26.555816,10,
27.996837,28.114271,10,
28.967554,29.016379,10,
30.224051,30.331678,10,
54.615977,54.702432,10,
58.952182,58.995741,10,
30.283680,30.352139,10,
39.872676,39.906064,10,
52.383282,52.432699,10,
32.569073,32.607702,10,
57.598901,57.640657,10,
23.031421,23.111521,10,
36.054048,36.119757,10,
54.136803,54.191919,10,
16.453535,16.497279,10,
17.236729,17.293883,10,
31.255044,31.301644,10,
43.446265,43.503737,10,
44.474389,44.520070,10,
45.565121,45.601953,10,
46.450050,46.486334,10,
47.321220,47.361900,10,
48.181567,48.222447,10,
49.037526,49.087424,10,
49.869003,49.901948,10,
47.998315,48.032427,10,
23.254960,23.294457,10,
31.520172,31.561856,10,
46.628874,46.678166,10,
31.534826,31.580839,10,
46.914056,46.956503,10,
12.844321,12.885648,10,
17.857230,17.910162,10,
